大專校院各校科系別概況										
105 學年度 SY2016-2017										
學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
0024	國立屏東科技大學	420302	(自然)生物科技學系	D 日	M 碩士	70	0	31	13 屏東縣	2 技職
0024	國立屏東科技大學	420302	(自然)生物科技學系	D 日	B 四技	215	13	53	13 屏東縣	2 技職
0024	國立屏東科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	48	0	24	13 屏東縣	2 技職
0024	國立屏東科技大學	480109	資訊管理(技術)學系	D 日	B 四技	226	11	47	13 屏東縣	2 技職
0024	國立屏東科技大學	520201	(動力)機械工程學系	D 日	M 碩士	44	0	26	13 屏東縣	2 技職
0024	國立屏東科技大學	520201	(動力)機械工程學系	D 日	B 四技	387	13	94	13 屏東縣	2 技職
0024	國立屏東科技大學	520202	車輛工程系	D 日	M 碩士	80	0	27	13 屏東縣	2 技職
0024	國立屏東科技大學	760301	(社會政策與)社會工作學系	N 修	B 四技	185	0	53	13 屏東縣	2 技職
0024	國立屏東科技大學	760401	(嬰)幼兒保育(技術)學系	D 日	B 四技	247	9	59	13 屏東縣	2 技職
0024	國立屏東科技大學	760401	(嬰)幼兒保育(技術)學系	N 修	B 四技	76	1	29	13 屏東縣	2 技職
0024	國立屏東科技大學	810102	餐旅(行銷)(暨遊憩)管理學系	D 日	B 四技	420	11	112	13 屏東縣	2 技職
0024	國立屏東科技大學	810533	休閒運動健康系	D 日	B 四技	228	11	51	13 屏東縣	2 技職
0024	國立屏東科技大學	810533	休閒運動健康系	N 修	B 四技	203	0	40	13 屏東縣	2 技職
0025	國立臺北科技大學	140113	技術及職業教育研究所	N 職	M 碩士	65	1	22	30 臺北市	2 技職
0025	國立臺北科技大學	220311	應用英文學系	D 日	B 四技	194	19	47	30 臺北市	2 技職
0025	國立臺北科技大學	230111	創意設計系	D 日	B 四技	96	0	35	30 臺北市	2 技職
0025	國立臺北科技大學	230303	工業(產品)設計學系	D 日	M 碩士	78	0	27	30 臺北市	2 技職
0025	國立臺北科技大學	230303	工業(產品)設計學系	D 日	B 四技	248	15	53	30 臺北市	2 技職
0025	國立臺北科技大學	340303	經營(與)管理(技術)學系	D 日	M 碩士	88	0	43	30 臺北市	2 技職
0025	國立臺北科技大學	340303	經營(與)管理(技術)學系	D 日	B 四技	218	13	58	30 臺北市	2 技職
0025	國立臺北科技大學	520301	土木工程學系	N 職	M 碩士	67	0	24	30 臺北市	2 技職
0025	國立臺北科技大學	520301	土木工程學系	N 修	C 二技	77	0	42	30 臺北市	2 技職
0025	國立臺北科技大學	520402	化學工程與生物科技學系	D 日	M 碩士	175	0	80	30 臺北市	2 技職
0025	國立臺北科技大學	520402	化學工程與生物科技學系	D 日	B 四技	513	30	129	30 臺北市	2 技職
0025	國立臺北科技大學	520408	分子科學(與工程)學系	D 日	M 碩士	109	0	52	30 臺北市	2 技職
0025	國立臺北科技大學	520408	分子科學(與工程)學系	D 日	B 四技	184	14	43	30 臺北市	2 技職
0025	國立臺北科技大學	520502	材料科學(與)(工程)學系	D 日	M 碩士	92	7	40	30 臺北市	2 技職
0025	國立臺北科技大學	520507	材料及資源工程系	D 日	B 四技	389	13	121	30 臺北市	2 技職
0025	國立臺北科技大學	520513	資源工程學系	D 日	M 碩士	69	7	22	30 臺北市	2 技職
0025	國立臺北科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	M 碩士	104	0	52	30 臺北市	2 技職
0025	國立臺北科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	B 四技	314	18	70	30 臺北市	2 技職
0025	國立臺北科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	N 職	M 碩士	66	0	33	30 臺北市	2 技職
0025	國立臺北科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	N 修	C 二技	86	0	35	30 臺北市	2 技職
0025	國立臺北科技大學	520906	環境工程與管理學系	D 日	M 碩士	79	7	26	30 臺北市	2 技職
0025	國立臺北科技大學	529902	能源與冷凍空調工程學系	D 日	M 碩士	103	0	42	30 臺北市	2 技職
0025	國立臺北科技大學	529902	能源與冷凍空調工程學系	D 日	B 四技	219	14	54	30 臺北市	2 技職
0025	國立臺北科技大學	529998	工程學院(不分系)	D 日	B 四技	0	0	24	30 臺北市	2 技職
0025	國立臺北科技大學	580101	建築(工程)學系	D 日	M 碩士	98	0	30	30 臺北市	2 技職
0025	國立臺北科技大學	580101	建築(工程)學系	D 日	B 四技	183	14	38	30 臺北市	2 技職
0026	國立高雄第一科技大學	220312	應用英語學系	D 日	B 四技	360	17	92	12 高雄市	2 技職
0026	國立高雄第一科技大學	220312	應用英語學系	D 日	C 二技	75	0	32	12 高雄市	2 技職
0026	國立高雄第一科技大學	220317	應用德語系	D 日	B 四技	265	11	47	12 高雄市	2 技職
0026	國立高雄第一科技大學	220321	應用日語學系	D 日	B 四技	395	14	96	12 高雄市	2 技職
0026	國立高雄第一科技大學	220321	應用日語學系	D 日	C 二技	77	0	24	12 高雄市	2 技職
0026	國立高雄第一科技大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 四技	215	9	55	12 高雄市	2 技職
0026	國立高雄第一科技大學	340504	(應用)財務(金融)管理學系	D 日	M 碩士	43	0	20	12 高雄市	2 技職
0026	國立高雄第一科技大學	340504	(應用)財務(金融)管理學系	D 日	B 四技	198	10	38	12 高雄市	2 技職
0026	國立高雄第一科技大學	340504	(應用)財務(金融)管理學系	N 職	M 碩士	46	1	21	12 高雄市	2 技職
0026	國立高雄第一科技大學	340505	金融學系	D 日	M 碩士	73	0	40	12 高雄市	2 技職
0026	國立高雄第一科技大學	340505	金融學系	D 日	B 四技	428	17	101	12 高雄市	2 技職
0026	國立高雄第一科技大學	340505	金融學系	N 職	M 碩士	35	0	35	12 高雄市	2 技職
0026	國立高雄第一科技大學	340601	風險管理(與保險)學系	D 日	B 四技	244	10	56	12 高雄市	2 技職
0026	國立高雄第一科技大學	340601	風險管理(與保險)學系	N 職	M 碩士	48	0	21	12 高雄市	2 技職
0026	國立高雄第一科技大學	340802	行銷(與)流通管理系	D 日	M 碩士	84	0	29	12 高雄市	2 技職
0026	國立高雄第一科技大學	340802	行銷(與)流通管理系	D 日	B 四技	471	18	120	12 高雄市	2 技職
0026	國立高雄第一科技大學	340805	運籌(與行銷)管理系	D 日	M 碩士	69	0	42	12 高雄市	2 技職
0026	國立高雄第一科技大學	340805	運籌(與行銷)管理系	D 日	B 四技	405	16	101	12 高雄市	2 技職
0026	國立高雄第一科技大學	520905	環境與安全(衛生)工程學系	D 日	B 四技	396	21	93	12 高雄市	2 技職
0026	國立高雄第一科技大學	520905	環境與安全(衛生)工程學系	N 職	M 碩士	87	1	26	12 高雄市	2 技職
0026	國立高雄第一科技大學	529996	工程與電資學院	D 日	B 四技	4	0	20	12 高雄市	2 技職
0027	國立高雄應用科技大學	220303	應用外語系	D 日	B 四技	401	15	106	50 高雄市	2 技職
0027	國立高雄應用科技大學	229910	文化創意產業(發展)學系	D 日	B 四技	222	11	57	50 高雄市	2 技職
0027	國立高雄應用科技大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 四技	236	9	63	50 高雄市	2 技職
0027	國立高雄應用科技大學	340201	會計(與)(資訊)(科技)(系統)學系	N 修	B 四技	159	0	31	50 高雄市	2 技職
0027	國立高雄應用科技大學	340301	企業管理學系	D 日	B 四技	237	11	53	50 高雄市	2 技職
0027	國立高雄應用科技大學	340301	企業管理學系	N 職	M 碩士	98	0	43	50 高雄市	2 技職
0027	國立高雄應用科技大學	340301	企業管理學系	N 修	C 二技	73	0	31	50 高雄市	2 技職
0027	國立高雄應用科技大學	340307	國際企業(與)(管理)學系	D 日	B 四技	225	12	52	50 高雄市	2 技職
0027	國立高雄應用科技大學	340307	國際企業(與)(管理)學系	N 職	M 碩士	55	0	26	50 高雄市	2 技職
0027	國立高雄應用科技大學	340307	國際企業(與)(管理)學系	N 修	B 四技	168	0	35	50 高雄市	2 技職
0027	國立高雄應用科技大學	340505	金融學系	D 日	M 碩士	35	0	27	50 高雄市	2 技職
0027	國立高雄應用科技大學	340505	金融學系	D 日	B 四技	208	11	54	50 高雄市	2 技職
0027	國立高雄應用科技大學	340505	金融學系	N 職	M 碩士	70	0	32	50 高雄市	2 技職
0027	國立高雄應用科技大學	340505	金融學系	N 修	C 二技	49	0	32	50 高雄市	2 技職
0027	國立高雄應用科技大學	340524	財富與稅務管理系	D 日	B 四技	252	14	56	50 高雄市	2 技職
0027	國立高雄應用科技大學	340524	財富與稅務管理系	N 職	M 碩士	81	0	52	50 高雄市	2 技職
0027	國立高雄應用科技大學	340524	財富與稅務管理系	N 修	C 二技	33	0	27	50 高雄市	2 技職
0027	國立高雄應用科技大學	349920	(國際)人力資源發展學系	D 日	B 四技	250	11	57	50 高雄市	2 技職
0027	國立高雄應用科技大學	349920	(國際)人力資源發展學系	N 職	M 碩士	69	0	27	50 高雄市	2 技職
0027	國立高雄應用科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	56	0	26	50 高雄市	2 技職
0027	國立高雄應用科技大學	480109	資訊管理(技術)學系	D 日	B 四技	394	13	94	50 高雄市	2 技職
0027	國立高雄應用科技大學	520301	土木工程學系	N 職	M 碩士	86	0	25	50 高雄市	2 技職
0027	國立高雄應用科技大學	520301	土木工程學系	N 修	C 二技	68	0	28	50 高雄市	2 技職
0027	國立高雄應用科技大學	520403	化(學)工(程)與材料工程學系	D 日	M 碩士	91	0	43	50 高雄市	2 技職
0027	國立高雄應用科技大學	520403	化(學)工(程)與材料工程學系	D 日	B 四技	489	21	92	50 高雄市	2 技職
0027	國立高雄應用科技大學	520403	化(學)工(程)與材料工程學系	N 修	B 四技	193	3	42	50 高雄市	2 技職
0027	國立高雄應用科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	M 碩士	66	0	30	50 高雄市	2 技職
0027	國立高雄應用科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	B 四技	287	13	71	50 高雄市	2 技職
0027	國立高雄應用科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	C 二技	62	0	25	50 高雄市	2 技職
0027	國立高雄應用科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	N 職	M 碩士	105	0	46	50 高雄市	2 技職
0027	國立高雄應用科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	N 修	C 二技	68	0	36	50 高雄市	2 技職
0027	國立高雄應用科技大學	529977	工程類產學專班	D 日	B 四技	196	0	64	50 高雄市	2 技職
0027	國立高雄應用科技大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	D 日	B 四技	263	9	51	50 高雄市	2 技職
0027	國立高雄應用科技大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	N 修	C 二技	96	0	50	50 高雄市	2 技職
0027	國立高雄應用科技大學	819977	民生類產學專班	D 日	B 四技	230	0	39	50 高雄市	2 技職
0028	國立臺北藝術大學	210101	(應用)美術學系	D 日	M 碩士	139	0	29	30 臺北市	1 一般
0028	國立臺北藝術大學	210101	(應用)美術學系	D 日	B 學士	306	14	64	30 臺北市	1 一般
0028	國立臺北藝術大學	210401	音樂學系	D 日	B 學士	272	26	54	30 臺北市	1 一般
0028	國立臺北藝術大學	210408	傳統音樂學系	D 日	B 學士	121	7	22	30 臺北市	1 一般
0028	國立臺北藝術大學	210501	戲劇學系	D 日	B 學士	206	11	43	30 臺北市	1 一般
0028	國立臺北藝術大學	210507	劇場設計學系	D 日	B 學士	170	9	34	30 臺北市	1 一般
0028	國立臺北藝術大學	210511	舞蹈學系	D 日	M 碩士	66	0	22	30 臺北市	1 一般
0028	國立臺北藝術大學	210511	舞蹈學系	D 日	B 學士	128	17	28	30 臺北市	1 一般
0028	國立臺北藝術大學	210602	電影創作學系	D 日	B 學士	192	9	20	30 臺北市	1 一般
0028	國立臺北藝術大學	210614	動畫學系	D 日	B 學士	178	7	40	30 臺北市	1 一般
0028	國立臺北藝術大學	210903	(新)(應用)媒體藝術學系	D 日	B 學士	183	9	33	30 臺北市	1 一般
0029	國立臺灣藝術大學	210101	(應用)美術學系	D 日	B 學士	155	9	29	01 新北市	1 一般
0029	國立臺灣藝術大學	210101	(應用)美術學系	N 修	C 二技	86	0	33	01 新北市	2 技職
0029	國立臺灣藝術大學	210101	(應用)美術學系	P 進	B 學士	120	0	27	01 新北市	1 一般
0029	國立臺灣藝術大學	210104	書畫藝術學系	D 日	B 學士	150	12	21	01 新北市	1 一般
0029	國立臺灣藝術大學	210104	書畫藝術學系	N 修	C 二技	56	0	27	01 新北市	2 技職
0029	國立臺灣藝術大學	210104	書畫藝術學系	P 進	B 學士	128	0	28	01 新北市	1 一般
0029	國立臺灣藝術大學	210201	雕塑學系	D 日	B 學士	169	9	30	01 新北市	1 一般
0029	國立臺灣藝術大學	210302	工藝設計學系	D 日	B 學士	140	9	35	01 新北市	1 一般
0029	國立臺灣藝術大學	210302	工藝設計學系	P 進	B 學士	153	0	37	01 新北市	1 一般
0029	國立臺灣藝術大學	210401	音樂學系	D 日	B 學士	262	12	47	01 新北市	1 一般
0029	國立臺灣藝術大學	210401	音樂學系	P 進	B 學士	126	0	31	01 新北市	1 一般
0029	國立臺灣藝術大學	210402	中國音樂學系	D 日	B 學士	145	6	30	01 新北市	1 一般
0029	國立臺灣藝術大學	210402	中國音樂學系	P 進	B 學士	120	0	31	01 新北市	1 一般
0029	國立臺灣藝術大學	210501	戲劇學系	D 日	B 學士	198	10	44	01 新北市	1 一般
0029	國立臺灣藝術大學	210501	戲劇學系	P 進	B 學士	165	0	39	01 新北市	1 一般
0029	國立臺灣藝術大學	210511	舞蹈學系	D 日	B 學士	163	9	26	01 新北市	1 一般
0029	國立臺灣藝術大學	210511	舞蹈學系	P 進	B 學士	162	0	28	01 新北市	1 一般
0029	國立臺灣藝術大學	210601	電影學系	D 日	B 學士	225	9	34	01 新北市	1 一般
0029	國立臺灣藝術大學	210706	古蹟藝術修護學系	D 日	B 學士	126	9	20	01 新北市	1 一般
0029	國立臺灣藝術大學	210902	多媒體動畫藝術學系	D 日	B 學士	142	8	27	01 新北市	1 一般
0029	國立臺灣藝術大學	230201	視覺(傳達)設計學系	D 日	B 學士	162	9	29	01 新北市	1 一般
0029	國立臺灣藝術大學	230201	視覺(傳達)設計學系	N 修	C 二技	81	0	30	01 新北市	2 技職
0029	國立臺灣藝術大學	320301	廣播電視(電影)學系	N 修	C 二技	67	0	23	01 新北市	2 技職
0029	國立臺灣藝術大學	320301	廣播電視(電影)學系	P 進	B 學士	149	0	24	01 新北市	1 一般
0029	國立臺灣藝術大學	320702	圖文傳播(藝術)學系	D 日	B 學士	196	9	41	01 新北市	1 一般
0029	國立臺灣藝術大學	320702	圖文傳播(藝術)學系	P 進	B 學士	177	0	31	01 新北市	1 一般
0030	國立臺東大學	140101	教育學系	D 日	B 學士	199	13	37	14 臺東縣	1 一般
0030	國立臺東大學	140101	教育學系	N 職	M 碩士	117	0	76	14 臺東縣	1 一般
0030	國立臺東大學	140315	體育學系	D 日	B 學士	195	9	38	14 臺東縣	1 一般
0030	國立臺東大學	140401	幼兒教育學系	D 日	B 學士	195	9	53	14 臺東縣	1 一般
0030	國立臺東大學	140601	特殊教育學系	D 日	B 學士	176	9	40	14 臺東縣	1 一般
0030	國立臺東大學	140601	特殊教育學系	N 職	M 碩士	48	0	25	14 臺東縣	1 一般
0030	國立臺東大學	140813	數位媒體與文教產業學系	D 日	B 學士	164	6	32	14 臺東縣	1 一般
0030	國立臺東大學	210105	美術產業(發展)學系	D 日	B 學士	202	9	40	14 臺東縣	1 一般
0030	國立臺東大學	210401	音樂學系	D 日	B 學士	140	10	29	14 臺東縣	1 一般
0030	國立臺東大學	220204	(應用)華語(文)學系	D 日	B 學士	201	8	47	14 臺東縣	1 一般
0030	國立臺東大學	220310	英美(語)文學系	D 日	B 學士	186	10	51	14 臺東縣	1 一般
0030	國立臺東大學	311024	公共與文化事務學系	D 日	B 學士	176	12	43	14 臺東縣	1 一般
0031	國立宜蘭大學	520226	(機械與)機電工程學系	D 日	B 學士	375	14	79	02 宜蘭縣	1 一般
0031	國立宜蘭大學	520226	(機械與)機電工程學系	P 進	B 學士	64	0	34	02 宜蘭縣	1 一般
0031	國立宜蘭大學	520239	生物(產業)機電工程學系	D 日	B 學士	200	13	47	02 宜蘭縣	1 一般
0031	國立宜蘭大學	520301	土木工程學系	D 日	B 學士	463	13	91	02 宜蘭縣	1 一般
0031	國立宜蘭大學	520403	化(學)工(程)與材料工程學系	D 日	B 學士	374	15	78	02 宜蘭縣	1 一般
0031	國立宜蘭大學	520901	環境工程學系	D 日	B 學士	193	11	48	02 宜蘭縣	1 一般
0031	國立宜蘭大學	620207	生物技術與動物科學系	D 日	M 碩士	59	0	24	02 宜蘭縣	1 一般
0031	國立宜蘭大學	620207	生物技術與動物科學系	D 日	B 學士	388	20	90	02 宜蘭縣	1 一般
0031	國立宜蘭大學	620301	園藝學系	D 日	B 學士	228	11	49	02 宜蘭縣	1 一般
0031	國立宜蘭大學	620601	食品科學系	D 日	B 學士	392	16	91	02 宜蘭縣	1 一般
0031	國立宜蘭大學	620601	食品科學系	P 進	B 學士	26	0	26	02 宜蘭縣	1 一般
0031	國立宜蘭大學	621001	森林(暨)(自然保育)(自然資源)學系	D 日	B 學士	211	11	44	02 宜蘭縣	1 一般
0031	國立宜蘭大學	810532	休閒產業與健康促進學系	D 日	B 學士	194	7	43	02 宜蘭縣	1 一般
0032	國立聯合大學	220102	臺灣語文(與傳播)學系	D 日	B 學士	191	10	45	05 苗栗縣	1 一般
0032	國立聯合大學	220204	(應用)華語(文)學系	D 日	B 學士	208	11	47	05 苗栗縣	1 一般
0032	國立聯合大學	220303	應用外語系	P 進	B 學士	68	8	43	05 苗栗縣	1 一般
0032	國立聯合大學	230303	工業(產品)設計學系	D 日	B 學士	173	9	36	05 苗栗縣	1 一般
0032	國立聯合大學	340303	經營(與)管理(技術)學系	D 日	B 學士	607	19	146	05 苗栗縣	1 一般
0033	國立虎尾科技大學	520101	電機(與控制)工程學系	D 日	C 二技	61	0	30	09 雲林縣	2 技職
0033	國立虎尾科技大學	520101	電機(與控制)工程學系	N 修	B 四技	259	0	40	09 雲林縣	2 技職
0033	國立虎尾科技大學	520103	(微)電子(工程)學系	D 日	B 四技	213	16	51	09 雲林縣	2 技職
0033	國立虎尾科技大學	520106	光電(科學與)工程學系	D 日	M 碩士	77	0	30	09 雲林縣	2 技職
0033	國立虎尾科技大學	520106	光電(科學與)工程學系	D 日	B 四技	407	17	105	09 雲林縣	2 技職
0033	國立虎尾科技大學	520114	資訊工程學系	D 日	M 碩士	61	0	22	09 雲林縣	2 技職
0033	國立虎尾科技大學	520114	資訊工程學系	D 日	B 四技	426	15	78	09 雲林縣	2 技職
0033	國立虎尾科技大學	520121	自動化(控制)工程系	D 日	B 四技	419	15	97	09 雲林縣	2 技職
0033	國立虎尾科技大學	520201	(動力)機械工程學系	D 日	M 碩士	58	0	25	09 雲林縣	2 技職
0033	國立虎尾科技大學	520201	(動力)機械工程學系	D 日	B 四技	447	17	93	09 雲林縣	2 技職
0033	國立虎尾科技大學	520202	車輛工程系	D 日	B 四技	422	13	85	09 雲林縣	2 技職
0033	國立虎尾科技大學	520202	車輛工程系	N 修	B 四技	272	1	29	09 雲林縣	2 技職
0033	國立虎尾科技大學	520206	飛機(系統)工程學系	D 日	B 四技	864	25	212	09 雲林縣	2 技職
0033	國立虎尾科技大學	520215	機械設計工程學系	D 日	B 四技	456	18	111	09 雲林縣	2 技職
0033	國立虎尾科技大學	520220	機械與電腦(輔助)工程學系	D 日	M 碩士	73	0	36	09 雲林縣	2 技職
0033	國立虎尾科技大學	520220	機械與電腦(輔助)工程學系	D 日	B 四技	420	18	114	09 雲林縣	2 技職
0033	國立虎尾科技大學	520220	機械與電腦(輔助)工程學系	N 修	B 四技	240	0	34	09 雲林縣	2 技職
0033	國立虎尾科技大學	520502	材料科學(與)(工程)學系	D 日	M 碩士	51	0	28	09 雲林縣	2 技職
0033	國立虎尾科技大學	520502	材料科學(與)(工程)學系	D 日	B 四技	410	15	89	09 雲林縣	2 技職
0033	國立虎尾科技大學	810209	休閒遊憩(事業)學系	D 日	B 四技	220	6	55	09 雲林縣	2 技職
1001	東海大學	210101	(應用)美術學系	D 日	B 學士	201	12	42	19 臺中市	1 一般
1001	東海大學	210101	(應用)美術學系	P 進	B 學士	198	0	31	19 臺中市	1 一般
1001	東海大學	210401	音樂學系	D 日	B 學士	167	15	36	19 臺中市	1 一般
1001	東海大學	220201	(中)國(語)文學系	D 日	B 學士	481	17	98	19 臺中市	1 一般
1001	東海大學	220301	外國語文學系	D 日	B 學士	444	23	114	19 臺中市	1 一般
1001	東海大學	220341	日本語言文化學系	D 日	B 學士	464	15	91	19 臺中市	1 一般
1001	東海大學	220901	(歷)史學系	D 日	B 學士	257	10	66	19 臺中市	1 一般
1001	東海大學	221101	哲學系	D 日	B 學士	243	11	41	19 臺中市	1 一般
1001	東海大學	230303	工業(產品)設計學系	D 日	B 學士	182	9	31	19 臺中市	1 一般
1001	東海大學	310101	經濟學系	D 日	B 學士	736	17	172	19 臺中市	1 一般
1001	東海大學	310101	經濟學系	P 進	B 學士	23	0	21	19 臺中市	1 一般
1001	東海大學	310201	政治學系	D 日	B 學士	452	13	115	19 臺中市	1 一般
1001	東海大學	310301	社會學系	D 日	B 學士	494	13	114	19 臺中市	1 一般
1001	東海大學	310804	行政管理(暨政策)學系	D 日	B 學士	270	10	66	19 臺中市	1 一般
1001	東海大學	310808	公共事務(管理)學系	N 職	M 碩士	73	0	28	19 臺中市	1 一般
1001	東海大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 學士	515	12	130	19 臺中市	1 一般
1001	東海大學	340301	企業管理學系	D 日	M 碩士	61	0	34	19 臺中市	1 一般
1001	東海大學	340301	企業管理學系	D 日	B 學士	746	17	176	19 臺中市	1 一般
1001	東海大學	340408	國際經營與貿易學系	D 日	B 學士	721	15	190	19 臺中市	1 一般
1001	東海大學	340501	(計量)(數量)財務金融學系	D 日	B 學士	545	12	126	19 臺中市	1 一般
1001	東海大學	349939	高階(主管)(經營)(企業)管理碩士(EMBA)	N 職	M 碩士	256	0	59	19 臺中市	1 一般
1001	東海大學	380101	法律學系	D 日	M 碩士	169	0	21	19 臺中市	1 一般
