大專校院各校科系別概況										
105 學年度 SY2016-2017										
學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
0032	國立聯合大學	520114	資訊工程學系	D 日	B 學士	176	11	40	05 苗栗縣	1 一般
0032	國立聯合大學	520114	資訊工程學系	P 進	B 學士	183	0	28	05 苗栗縣	1 一般
0032	國立聯合大學	520201	(動力)機械工程學系	D 日	B 學士	711	25	176	05 苗栗縣	1 一般
0032	國立聯合大學	520201	(動力)機械工程學系	P 進	B 學士	16	0	24	05 苗栗縣	1 一般
0032	國立聯合大學	520310	土木(與)防災工程學系	D 日	B 學士	211	9	49	05 苗栗縣	1 一般
0032	國立聯合大學	520310	土木(與)防災工程學系	P 進	B 學士	175	0	29	05 苗栗縣	1 一般
0032	國立聯合大學	520401	化學工程學系	D 日	B 學士	357	17	88	05 苗栗縣	1 一般
0032	國立聯合大學	520401	化學工程學系	P 進	B 學士	128	0	31	05 苗栗縣	1 一般
0032	國立聯合大學	520502	材料科學(與)(工程)學系	D 日	B 學士	175	10	51	05 苗栗縣	1 一般
0032	國立聯合大學	520905	環境與安全(衛生)工程學系	D 日	B 學士	375	14	71	05 苗栗縣	1 一般
0032	國立聯合大學	521309	能源(應用)(工程)系	D 日	B 學士	152	9	41	05 苗栗縣	1 一般
0032	國立聯合大學	580101	建築(工程)學系	D 日	B 學士	249	11	33	05 苗栗縣	1 一般
0032	國立聯合大學	580101	建築(工程)學系	P 進	B 學士	127	0	22	05 苗栗縣	1 一般
0033	國立虎尾科技大學	220303	應用外語系	D 日	B 四技	431	19	104	09 雲林縣	2 技職
0033	國立虎尾科技大學	230203	(數位)(多)媒體(創意)設計學系	D 日	B 四技	228	10	60	09 雲林縣	2 技職
0033	國立虎尾科技大學	230203	(數位)(多)媒體(創意)設計學系	D 日	C 二技	73	0	48	09 雲林縣	2 技職
0033	國立虎尾科技大學	340301	企業管理學系	D 日	B 四技	408	8	104	09 雲林縣	2 技職
0033	國立虎尾科技大學	340301	企業管理學系	N 職	M 碩士	33	0	24	09 雲林縣	2 技職
0033	國立虎尾科技大學	340301	企業管理學系	N 修	C 二技	22	3	37	09 雲林縣	2 技職
0033	國立虎尾科技大學	340501	(計量)(數量)財務金融學系	D 日	B 四技	237	11	55	09 雲林縣	2 技職
0033	國立虎尾科技大學	340501	(計量)(數量)財務金融學系	N 修	B 四技	214	0	54	09 雲林縣	2 技職
0033	國立虎尾科技大學	349906	工業管理(與經營資訊)學系	D 日	B 四技	405	11	101	09 雲林縣	2 技職
0033	國立虎尾科技大學	420302	(自然)生物科技學系	D 日	B 四技	241	12	56	09 雲林縣	2 技職
0033	國立虎尾科技大學	420377	生物科技類產學專班	D 日	B 四技	42	0	42	09 雲林縣	2 技職
0033	國立虎尾科技大學	480109	資訊管理(技術)學系	D 日	B 四技	213	11	57	09 雲林縣	2 技職
0033	國立虎尾科技大學	480109	資訊管理(技術)學系	N 修	B 四技	203	1	46	09 雲林縣	2 技職
0033	國立虎尾科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	87	0	28	09 雲林縣	2 技職
0033	國立虎尾科技大學	520101	電機(與控制)工程學系	D 日	B 四技	407	22	108	09 雲林縣	2 技職
1001	東海大學	380101	法律學系	D 日	B 學士	513	18	130	19 臺中市	1 一般
1001	東海大學	380101	法律學系	P 進	B 學士	202	0	37	19 臺中市	1 一般
1001	東海大學	420103	生命科學系	D 日	B 學士	370	17	79	19 臺中市	1 一般
1001	東海大學	440101	化學系	D 日	M 碩士	40	0	23	19 臺中市	1 一般
1001	東海大學	440101	化學系	D 日	B 學士	354	17	96	19 臺中市	1 一般
1001	東海大學	440302	應用物理學系	D 日	B 學士	325	17	78	19 臺中市	1 一般
1001	東海大學	460102	應用數學系	D 日	B 學士	215	15	44	19 臺中市	1 一般
1001	東海大學	460201	統計(科學)(資訊)學系	D 日	B 學士	426	14	117	19 臺中市	1 一般
1001	東海大學	480109	資訊管理(技術)學系	D 日	B 學士	249	8	57	19 臺中市	1 一般
1001	東海大學	520101	電機(與控制)工程學系	D 日	B 學士	283	9	66	19 臺中市	1 一般
1001	東海大學	520114	資訊工程學系	D 日	B 學士	510	19	107	19 臺中市	1 一般
1001	東海大學	520403	化(學)工(程)與材料工程學系	D 日	M 碩士	63	0	22	19 臺中市	1 一般
1001	東海大學	520403	化(學)工(程)與材料工程學系	D 日	B 學士	470	13	93	19 臺中市	1 一般
1001	東海大學	520602	工業工程與經營資訊學系	D 日	M 碩士	41	0	28	19 臺中市	1 一般
1001	東海大學	520602	工業工程與經營資訊學系	D 日	B 學士	495	15	120	19 臺中市	1 一般
1001	東海大學	520904	環境科學與工程學系	D 日	B 學士	365	11	72	19 臺中市	1 一般
1001	東海大學	580101	建築(工程)學系	D 日	M 碩士	57	0	21	19 臺中市	1 一般
1001	東海大學	580101	建築(工程)學系	D 日	B 學士	188	16	29	19 臺中市	1 一般
1001	東海大學	580203	景觀學系	D 日	B 學士	277	10	49	19 臺中市	1 一般
1001	東海大學	620202	畜產與生物科技學系	D 日	B 學士	387	11	83	19 臺中市	1 一般
1001	東海大學	620601	食品科學系	D 日	B 學士	433	11	110	19 臺中市	1 一般
1001	東海大學	760301	(社會政策與)社會工作學系	D 日	B 學士	519	13	116	19 臺中市	1 一般
1001	東海大學	810102	餐旅(行銷)(暨遊憩)管理學系	D 日	B 學士	261	9	60	19 臺中市	1 一般
1002	輔仁大學	140315	體育學系	D 日	B 學士	723	27	154	01 新北市	1 一般
1002	輔仁大學	140315	體育學系	N 職	M 碩士	89	0	24	01 新北市	1 一般
1002	輔仁大學	210101	(應用)美術學系	D 日	B 學士	306	11	72	01 新北市	1 一般
1002	輔仁大學	210101	(應用)美術學系	P 進	B 學士	217	0	46	01 新北市	1 一般
1002	輔仁大學	210401	音樂學系	D 日	B 學士	197	12	30	01 新北市	1 一般
1002	輔仁大學	210907	藝術與文化創意學位學程	P 進	B 學士	233	0	38	01 新北市	1 一般
1002	輔仁大學	220201	(中)國(語)文學系	D 日	B 學士	510	19	106	01 新北市	1 一般
1002	輔仁大學	220201	(中)國(語)文學系	P 進	B 學士	378	0	69	01 新北市	1 一般
1002	輔仁大學	220307	英國語文學系	D 日	B 學士	296	17	62	01 新北市	1 一般
1002	輔仁大學	220307	英國語文學系	P 進	B 學士	487	1	61	01 新北市	1 一般
1002	輔仁大學	220314	法國語文學系	D 日	B 學士	268	9	61	01 新北市	1 一般
1002	輔仁大學	220316	德語語文學系	D 日	B 學士	276	9	70	01 新北市	1 一般
1002	輔仁大學	220318	西班牙語文學系	D 日	B 學士	290	10	66	01 新北市	1 一般
1002	輔仁大學	220320	日本語文學系	D 日	B 學士	505	18	111	01 新北市	1 一般
1002	輔仁大學	220320	日本語文學系	P 進	B 學士	381	0	75	01 新北市	1 一般
1002	輔仁大學	220325	義大利語文學系	D 日	B 學士	282	7	64	01 新北市	1 一般
1002	輔仁大學	220801	宗教學系	D 日	B 學士	235	12	42	01 新北市	1 一般
1002	輔仁大學	220801	宗教學系	N 職	M 碩士	123	1	20	01 新北市	1 一般
1002	輔仁大學	220901	(歷)史學系	D 日	B 學士	534	18	109	01 新北市	1 一般
1002	輔仁大學	220901	(歷)史學系	P 進	B 學士	212	0	48	01 新北市	1 一般
1002	輔仁大學	221101	哲學系	D 日	B 學士	473	15	87	01 新北市	1 一般
1002	輔仁大學	221101	哲學系	P 進	B 學士	198	0	23	01 新北市	1 一般
1002	輔仁大學	310101	經濟學系	D 日	B 學士	534	16	119	01 新北市	1 一般
1002	輔仁大學	310101	經濟學系	P 進	B 學士	412	0	76	01 新北市	1 一般
1002	輔仁大學	310301	社會學系	D 日	B 學士	258	10	65	01 新北市	1 一般
1002	輔仁大學	310501	(應用)心理學系	D 日	B 學士	305	11	60	01 新北市	1 一般
1002	輔仁大學	310505	臨床(與諮商)心理學系	D 日	B 學士	286	10	71	01 新北市	1 一般
1002	輔仁大學	320101	大眾傳播學系	D 日	M 碩士	89	7	25	01 新北市	1 一般
1002	輔仁大學	320101	大眾傳播學系	P 進	B 學士	487	0	107	01 新北市	1 一般
1002	輔仁大學	320202	新聞傳播學系	D 日	B 學士	295	7	61	01 新北市	1 一般
1002	輔仁大學	320302	影像傳播學系	D 日	B 學士	294	5	65	01 新北市	1 一般
1002	輔仁大學	320602	(數位)圖書資訊學系	D 日	B 學士	241	10	62	01 新北市	1 一般
1002	輔仁大學	320602	(數位)圖書資訊學系	P 進	B 學士	216	0	41	01 新北市	1 一般
1002	輔仁大學	320801	廣告傳播學系	D 日	B 學士	270	7	61	01 新北市	1 一般
1002	輔仁大學	340101	商學系	D 日	D 博士	60	7	21	01 新北市	1 一般
1002	輔仁大學	340115	商業管理學位學程	P 進	B 學士	524	3	95	01 新北市	1 一般
1002	輔仁大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 學士	522	14	117	01 新北市	1 一般
1002	輔仁大學	340201	會計(與)(資訊)(科技)(系統)學系	N 職	M 碩士	66	0	30	01 新北市	1 一般
1002	輔仁大學	340301	企業管理學系	D 日	M 碩士	69	0	29	01 新北市	1 一般
1002	輔仁大學	340301	企業管理學系	D 日	B 學士	751	20	153	01 新北市	1 一般
1002	輔仁大學	340301	企業管理學系	N 職	M 碩士	80	0	26	01 新北市	1 一般
1002	輔仁大學	340310	國際(經營)(專業)管理學位學程(含IMBA)	D 日	M 碩士	41	0	22	01 新北市	1 一般
1002	輔仁大學	340320	國際創業與經營管理學程	N 職	M 碩士	88	0	56	01 新北市	1 一般
1002	輔仁大學	340522	金融與國際企業學系	D 日	M 碩士	55	0	21	01 新北市	1 一般
1002	輔仁大學	340522	金融與國際企業學系	D 日	B 學士	567	16	132	01 新北市	1 一般
1002	輔仁大學	340522	金融與國際企業學系	N 職	M 碩士	67	0	35	01 新北市	1 一般
1002	輔仁大學	349901	(商務)科技管理系	N 職	M 碩士	62	0	30	01 新北市	1 一般
1002	輔仁大學	380101	法律學系	D 日	B 學士	502	19	128	01 新北市	1 一般
1002	輔仁大學	380101	法律學系	P 進	B 學士	246	0	41	01 新北市	1 一般
1002	輔仁大學	380106	學士後法律學系	D 日	B 學士	127	7	39	01 新北市	1 一般
1002	輔仁大學	380201	財經法律學系	D 日	B 學士	273	10	70	01 新北市	1 一般
1002	輔仁大學	420103	生命科學系	D 日	B 學士	486	14	109	01 新北市	1 一般
1002	輔仁大學	440101	化學系	D 日	B 學士	471	17	100	01 新北市	1 一般
1002	輔仁大學	440301	物理學系	D 日	B 學士	400	12	92	01 新北市	1 一般
1002	輔仁大學	460101	數學系	D 日	B 學士	463	14	90	01 新北市	1 一般
1002	輔仁大學	460201	統計(科學)(資訊)學系	D 日	B 學士	458	14	123	01 新北市	1 一般
1002	輔仁大學	480109	資訊管理(技術)學系	D 日	B 學士	468	16	100	01 新北市	1 一般
1002	輔仁大學	480109	資訊管理(技術)學系	N 職	M 碩士	66	0	24	01 新北市	1 一般
1002	輔仁大學	480314	軟體工程與數位創意學位學程	P 進	B 學士	211	0	21	01 新北市	1 一般
1002	輔仁大學	520101	電機(與控制)工程學系	D 日	B 學士	445	16	100	01 新北市	1 一般
1002	輔仁大學	520114	資訊工程學系	D 日	M 碩士	50	0	24	01 新北市	1 一般
1002	輔仁大學	520114	資訊工程學系	D 日	B 學士	485	15	118	01 新北市	1 一般
1002	輔仁大學	580201	景觀設計(與管理)學系	D 日	B 學士	273	10	56	01 新北市	1 一般
1002	輔仁大學	620601	食品科學系	D 日	B 學士	269	10	66	01 新北市	1 一般
1002	輔仁大學	720101	醫學系	D 日	B 學士	334	28	41	01 新北市	1 一般
1002	輔仁大學	720201	公共衛生學系	D 日	B 學士	246	10	68	01 新北市	1 一般
1002	輔仁大學	720402	職能治療學系	D 日	B 學士	250	7	50	01 新北市	1 一般
1002	輔仁大學	720507	營養(科)學系	D 日	B 學士	259	10	54	01 新北市	1 一般
1002	輔仁大學	720601	護理學系	D 日	B 學士	430	17	115	01 新北市	1 一般
1002	輔仁大學	720601	護理學系	N 修	C 二技	65	0	24	01 新北市	2 技職
1002	輔仁大學	720613	呼吸治療學系	D 日	B 學士	167	7	31	01 新北市	1 一般
1002	輔仁大學	760301	(社會政策與)社會工作學系	D 日	B 學士	289	10	65	01 新北市	1 一般
1002	輔仁大學	760403	兒童與家庭(服務)學系	D 日	B 學士	266	10	67	01 新北市	1 一般
1002	輔仁大學	810102	餐旅(行銷)(暨遊憩)管理學系	D 日	B 學士	488	15	118	01 新北市	1 一般
1002	輔仁大學	810102	餐旅(行銷)(暨遊憩)管理學系	N 職	M 碩士	52	0	25	01 新北市	1 一般
1002	輔仁大學	810102	餐旅(行銷)(暨遊憩)管理學系	P 進	B 學士	267	0	68	01 新北市	1 一般
1002	輔仁大學	810502	運動(健康)(與)休閒(管理)學系	P 進	B 學士	266	0	43	01 新北市	1 一般
1002	輔仁大學	810702	織品服裝學系	D 日	B 學士	"1,047"	24	229	01 新北市	1 一般
1002	輔仁大學	810702	織品服裝學系	N 職	M 碩士	112	0	24	01 新北市	1 一般
1003	東吳大學	210401	音樂學系	D 日	B 學士	264	13	56	30 臺北市	1 一般
1003	東吳大學	220201	(中)國(語)文學系	D 日	B 學士	765	17	175	30 臺北市	1 一般
1003	東吳大學	220201	(中)國(語)文學系	P 進	B 學士	176	0	28	30 臺北市	1 一般
1003	東吳大學	220309	英文學系	D 日	B 學士	826	25	162	30 臺北市	1 一般
1003	東吳大學	220309	英文學系	P 進	B 學士	220	0	28	30 臺北市	1 一般
1003	東吳大學	220320	日本語文學系	D 日	B 學士	853	28	173	30 臺北市	1 一般
1003	東吳大學	220320	日本語文學系	P 進	B 學士	506	0	82	30 臺北市	1 一般
1003	東吳大學	220901	(歷)史學系	D 日	B 學士	263	12	63	30 臺北市	1 一般
1003	東吳大學	221101	哲學系	D 日	B 學士	260	13	46	30 臺北市	1 一般
1003	東吳大學	310101	經濟學系	D 日	B 學士	728	22	194	30 臺北市	1 一般
1003	東吳大學	310201	政治學系	D 日	B 學士	476	21	125	30 臺北市	1 一般
1003	東吳大學	310301	社會學系	D 日	B 學士	501	14	112	30 臺北市	1 一般
1003	東吳大學	310501	(應用)心理學系	D 日	B 學士	306	11	58	30 臺北市	1 一般
1003	東吳大學	310710	德國文化學系	D 日	B 學士	270	10	53	30 臺北市	1 一般
1003	東吳大學	340101	商學系	P 進	B 學士	254	0	78	30 臺北市	1 一般
1003	東吳大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	63	0	30	30 臺北市	1 一般
1003	東吳大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 學士	"1,040"	28	238	30 臺北市	1 一般
1003	東吳大學	340201	會計(與)(資訊)(科技)(系統)學系	N 職	M 碩士	70	0	29	30 臺北市	1 一般
1003	東吳大學	340301	企業管理學系	D 日	M 碩士	117	0	43	30 臺北市	1 一般
1003	東吳大學	340301	企業管理學系	D 日	B 學士	"1,002"	26	241	30 臺北市	1 一般
1003	東吳大學	340301	企業管理學系	N 職	M 碩士	102	2	32	30 臺北市	1 一般
1003	東吳大學	340408	國際經營與貿易學系	D 日	B 學士	576	16	118	30 臺北市	1 一般
1003	東吳大學	340408	國際經營與貿易學系	N 職	M 碩士	63	0	25	30 臺北市	1 一般
1003	東吳大學	349939	高階(主管)(經營)(企業)管理碩士(EMBA)	N 職	M 碩士	45	0	21	30 臺北市	1 一般
1003	東吳大學	380101	法律學系	D 日	M 碩士	334	0	48	30 臺北市	1 一般
1003	東吳大學	380101	法律學系	D 日	B 學士	"1,296"	46	244	30 臺北市	1 一般
1003	東吳大學	380101	法律學系	N 職	M 碩士	582	0	90	30 臺北市	1 一般
1003	東吳大學	420401	微生物學系	D 日	B 學士	227	12	50	30 臺北市	1 一般
1003	東吳大學	440101	化學系	D 日	B 學士	205	10	40	30 臺北市	1 一般
1003	東吳大學	440301	物理學系	D 日	B 學士	221	8	47	30 臺北市	1 一般
1003	東吳大學	460101	數學系	D 日	B 學士	233	9	25	30 臺北市	1 一般
1003	東吳大學	469902	財務工程與精算數學系	D 日	B 學士	726	17	166	30 臺北市	1 一般
1003	東吳大學	480109	資訊管理(技術)學系	D 日	B 學士	478	20	93	30 臺北市	1 一般
1003	東吳大學	480109	資訊管理(技術)學系	N 職	M 碩士	58	0	24	30 臺北市	1 一般
1003	東吳大學	760301	(社會政策與)社會工作學系	D 日	B 學士	550	15	115	30 臺北市	1 一般
1004	中原大學	140101	教育學系	N 職	M 碩士	97	1	26	03 桃園市	1 一般
1004	中原大學	140601	特殊教育學系	D 日	B 學士	223	10	49	03 桃園市	1 一般
1004	中原大學	220204	(應用)華語(文)學系	D 日	B 學士	532	10	100	03 桃園市	1 一般
1004	中原大學	220304	應用外國語文學系	D 日	B 學士	415	20	98	03 桃園市	1 一般
1004	中原大學	230302	商業設計學系	D 日	B 學士	336	10	54	03 桃園市	1 一般
1004	中原大學	230401	室內設計學系	D 日	B 學士	329	10	51	03 桃園市	1 一般
1004	中原大學	310501	(應用)心理學系	D 日	B 學士	492	13	111	03 桃園市	1 一般
1004	中原大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 學士	720	17	150	03 桃園市	1 一般
1004	中原大學	340301	企業管理學系	D 日	M 碩士	66	0	37	03 桃園市	1 一般
1004	中原大學	340301	企業管理學系	D 日	B 學士	975	28	233	03 桃園市	1 一般
1004	中原大學	340301	企業管理學系	N 職	M 碩士	149	0	61	03 桃園市	1 一般
1004	中原大學	340408	國際經營與貿易學系	D 日	B 學士	534	16	116	03 桃園市	1 一般
1004	中原大學	340501	(計量)(數量)財務金融學系	D 日	B 學士	535	14	110	03 桃園市	1 一般
1004	中原大學	380201	財經法律學系	D 日	B 學士	536	16	106	03 桃園市	1 一般
1004	中原大學	420302	(自然)生物科技學系	D 日	B 學士	419	11	89	03 桃園市	1 一般
1004	中原大學	440101	化學系	D 日	M 碩士	64	0	34	03 桃園市	1 一般
1004	中原大學	440101	化學系	D 日	B 學士	435	22	93	03 桃園市	1 一般
1004	中原大學	440301	物理學系	D 日	B 學士	422	24	89	03 桃園市	1 一般
1004	中原大學	460102	應用數學系	D 日	B 學士	437	18	80	03 桃園市	1 一般
1004	中原大學	460102	應用數學系	N 職	M 碩士	40	0	22	03 桃園市	1 一般
1004	中原大學	480109	資訊管理(技術)學系	D 日	B 學士	444	14	91	03 桃園市	1 一般
1004	中原大學	520101	電機(與控制)工程學系	D 日	M 碩士	77	0	34	03 桃園市	1 一般
1004	中原大學	520101	電機(與控制)工程學系	D 日	B 學士	391	18	95	03 桃園市	1 一般
1004	中原大學	520103	(微)電子(工程)學系	D 日	M 碩士	94	0	45	03 桃園市	1 一般
1004	中原大學	520103	(微)電子(工程)學系	D 日	B 學士	611	24	147	03 桃園市	1 一般
1004	中原大學	520114	資訊工程學系	D 日	M 碩士	70	0	20	03 桃園市	1 一般
1004	中原大學	520114	資訊工程學系	D 日	B 學士	444	15	73	03 桃園市	1 一般
1004	中原大學	520196	電機(資訊)學院	D 日	B 學士	148	0	27	03 桃園市	1 一般
1004	中原大學	520201	(動力)機械工程學系	D 日	M 碩士	108	0	45	03 桃園市	1 一般
1004	中原大學	520201	(動力)機械工程學系	D 日	B 學士	681	20	152	03 桃園市	1 一般
1004	中原大學	520301	土木工程學系	D 日	M 碩士	41	0	26	03 桃園市	1 一般
1004	中原大學	520301	土木工程學系	D 日	B 學士	743	17	132	03 桃園市	1 一般
1004	中原大學	520401	化學工程學系	D 日	M 碩士	92	0	40	03 桃園市	1 一般
1004	中原大學	520401	化學工程學系	D 日	B 學士	681	23	143	03 桃園市	1 一般
1004	中原大學	520611	工業與系統工程學系	D 日	M 碩士	92	0	53	03 桃園市	1 一般
1004	中原大學	520611	工業與系統工程學系	D 日	B 學士	657	19	137	03 桃園市	1 一般
1004	中原大學	520611	工業與系統工程學系	N 職	M 碩士	56	0	29	03 桃園市	1 一般
1004	中原大學	520901	環境工程學系	D 日	B 學士	229	9	52	03 桃園市	1 一般
1004	中原大學	521108	生物醫學工程學系	D 日	M 碩士	76	0	36	03 桃園市	1 一般
1004	中原大學	521108	生物醫學工程學系	D 日	B 學士	447	14	93	03 桃園市	1 一般
1004	中原大學	580101	建築(工程)學系	D 日	B 學士	325	13	50	03 桃園市	1 一般
1004	中原大學	580203	景觀學系	D 日	B 學士	247	9	45	03 桃園市	1 一般
1005	淡江大學	140801	教育科技學系	D 日	B 學士	471	13	69	01 新北市	1 一般
1005	淡江大學	140801	教育科技學系	N 職	M 碩士	116	0	20	01 新北市	1 一般
1005	淡江大學	220201	(中)國(語)文學系	D 日	B 學士	634	26	167	01 新北市	1 一般
1005	淡江大學	220309	英文學系	D 日	B 學士	826	39	210	01 新北市	1 一般
1005	淡江大學	220309	英文學系	P 進	B 學士	222	0	38	01 新北市	1 一般
1005	淡江大學	220314	法國語文學系	D 日	B 學士	553	16	125	01 新北市	1 一般
1005	淡江大學	220315	德國語文學系	D 日	B 學士	296	7	63	01 新北市	1 一般
1005	淡江大學	220318	西班牙語文學系	D 日	B 學士	587	15	126	01 新北市	1 一般
1005	淡江大學	220320	日本語文學系	D 日	B 學士	945	34	208	01 新北市	1 一般
1005	淡江大學	220320	日本語文學系	N 修	C 二技	40	0	24	01 新北市	2 技職
1005	淡江大學	220320	日本語文學系	P 進	B 學士	289	0	60	01 新北市	1 一般
1005	淡江大學	220323	俄國語文學系	D 日	B 學士	259	8	50	01 新北市	1 一般
1005	淡江大學	220342	英美語言文化學系	D 日	B 學士	190	7	45	01 新北市	1 一般
1005	淡江大學	220901	(歷)史學系	D 日	B 學士	513	10	93	01 新北市	1 一般
1005	淡江大學	310101	經濟學系	D 日	B 學士	750	16	199	01 新北市	1 一般
1005	淡江大學	310104	產業經濟學系	D 日	B 學士	515	12	122	01 新北市	1 一般
1005	淡江大學	310202	全球(化)政治(與)經濟學系	D 日	B 學士	196	8	52	01 新北市	1 一般
1005	淡江大學	310706	歐洲研究所	D 日	M 碩士	56	9	26	01 新北市	1 一般
1005	淡江大學	310731	亞洲研究所	N 職	M 碩士	48	0	28	01 新北市	1 一般
1005	淡江大學	310801	公共行政學系	D 日	B 學士	533	15	135	01 新北市	1 一般
1005	淡江大學	310801	公共行政學系	N 職	M 碩士	45	0	22	01 新北市	1 一般
1005	淡江大學	310801	公共行政學系	P 進	B 學士	215	0	43	01 新北市	1 一般
1005	淡江大學	310902	國際事務與(全球)戰略研究所	D 日	M 碩士	46	7	20	01 新北市	1 一般
1005	淡江大學	320101	大眾傳播學系	D 日	B 學士	287	10	63	01 新北市	1 一般
1005	淡江大學	320105	資訊傳播(工程)(設計)學系	D 日	B 學士	333	9	58	01 新北市	1 一般
1005	淡江大學	320601	(資訊與)圖書館學系	D 日	B 學士	503	10	112	01 新北市	1 一般
1005	淡江大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	M 碩士	55	0	22	01 新北市	1 一般
1005	淡江大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 學士	577	18	147	01 新北市	1 一般
1005	淡江大學	340201	會計(與)(資訊)(科技)(系統)學系	P 進	B 學士	112	0	34	01 新北市	1 一般
1005	淡江大學	340301	企業管理學系	D 日	M 碩士	47	0	22	01 新北市	1 一般
1005	淡江大學	340301	企業管理學系	D 日	B 學士	638	20	143	01 新北市	1 一般
1005	淡江大學	340301	企業管理學系	N 職	M 碩士	90	0	42	01 新北市	1 一般
1005	淡江大學	340301	企業管理學系	P 進	B 學士	336	0	78	01 新北市	1 一般
1005	淡江大學	340306	管理(科學)學系	D 日	M 碩士	40	0	27	01 新北市	1 一般
1005	淡江大學	340306	管理(科學)學系	D 日	B 學士	357	14	57	01 新北市	1 一般
1005	淡江大學	340306	管理(科學)學系	N 職	M 碩士	55	0	29	01 新北市	1 一般
1005	淡江大學	340307	國際企業(與)(管理)學系	D 日	M 碩士	61	0	23	01 新北市	1 一般
1005	淡江大學	340307	國際企業(與)(管理)學系	D 日	B 學士	742	20	171	01 新北市	1 一般
1005	淡江大學	340307	國際企業(與)(管理)學系	N 職	M 碩士	71	0	49	01 新北市	1 一般
1005	淡江大學	340307	國際企業(與)(管理)學系	P 進	B 學士	167	0	38	01 新北市	1 一般
1005	淡江大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	83	0	35	01 新北市	1 一般
1005	淡江大學	340501	(計量)(數量)財務金融學系	D 日	B 學士	659	21	157	01 新北市	1 一般
1005	淡江大學	340501	(計量)(數量)財務金融學系	N 職	M 碩士	51	0	21	01 新北市	1 一般
1005	淡江大學	340501	(計量)(數量)財務金融學系	P 進	B 學士	184	0	44	01 新北市	1 一般
1005	淡江大學	340604	保險學系	D 日	B 學士	495	13	115	01 新北市	1 一般
1005	淡江大學	340604	保險學系	N 職	M 碩士	76	0	27	01 新北市	1 一般
1005	淡江大學	440101	化學系	D 日	M 碩士	43	0	20	01 新北市	1 一般
1005	淡江大學	440101	化學系	D 日	B 學士	455	19	100	01 新北市	1 一般
1005	淡江大學	440301	物理學系	D 日	B 學士	376	26	83	01 新北市	1 一般
1005	淡江大學	460101	數學系	D 日	B 學士	433	22	66	01 新北市	1 一般
1005	淡江大學	460201	統計(科學)(資訊)學系	D 日	B 學士	764	19	178	01 新北市	1 一般
1005	淡江大學	460201	統計(科學)(資訊)學系	P 進	B 學士	77	0	23	01 新北市	1 一般
1005	淡江大學	480109	資訊管理(技術)學系	D 日	M 碩士	57	0	26	01 新北市	1 一般
1005	淡江大學	480109	資訊管理(技術)學系	D 日	B 學士	816	20	184	01 新北市	1 一般
1005	淡江大學	480109	資訊管理(技術)學系	N 職	M 碩士	45	0	24	01 新北市	1 一般
1005	淡江大學	480310	資訊創新與科技學系	D 日	B 學士	336	9	43	01 新北市	1 一般
1005	淡江大學	520101	電機(與控制)工程學系	D 日	M 碩士	117	0	48	01 新北市	1 一般
1005	淡江大學	520101	電機(與控制)工程學系	D 日	B 學士	759	25	185	01 新北市	1 一般
1005	淡江大學	520101	電機(與控制)工程學系	P 進	B 學士	117	0	25	01 新北市	1 一般
1005	淡江大學	520114	資訊工程學系	D 日	M 碩士	106	0	41	01 新北市	1 一般
1005	淡江大學	520114	資訊工程學系	D 日	B 學士	765	28	179	01 新北市	1 一般
1005	淡江大學	520114	資訊工程學系	P 進	B 學士	124	0	27	01 新北市	1 一般
1005	淡江大學	520205	航空太空工程學系	D 日	B 學士	511	13	119	01 新北市	1 一般
1005	淡江大學	520226	(機械與)機電工程學系	D 日	M 碩士	43	0	29	01 新北市	1 一般
1005	淡江大學	520226	(機械與)機電工程學系	D 日	B 學士	546	15	95	01 新北市	1 一般
1005	淡江大學	520301	土木工程學系	D 日	B 學士	789	16	161	01 新北市	1 一般
1005	淡江大學	520403	化(學)工(程)與材料工程學系	D 日	M 碩士	58	0	25	01 新北市	1 一般
1005	淡江大學	520403	化(學)工(程)與材料工程學系	D 日	B 學士	633	17	146	01 新北市	1 一般
1005	淡江大學	520907	水資源及環境工程學系	D 日	B 學士	484	16	122	01 新北市	1 一般
1005	淡江大學	580101	建築(工程)學系	D 日	B 學士	373	18	62	01 新北市	1 一般
1005	淡江大學	810233	國際觀光(管理)學系	D 日	B 學士	310	7	50	01 新北市	1 一般
1005	淡江大學	840101	運輸管理學系	D 日	B 學士	544	12	132	01 新北市	1 一般
